experiment_id,experiment_group,experiment_name,target,target_definition,basket_rule,long_fraction,short_fraction,weighting_scheme,ranking_scheme,short_treatment,training_window,alpha_learning_method,AUM,period,start_date,end_date,net_annual_return,net_vol,net_sharpe,max_drawdown,gross_sharpe,commission_drag,slippage_drag,borrow_drag,average_turnover,average_gross_exposure_used,cap_binding_days,fraction_cap_binding_days,average_long_names,average_short_names,IC_mean,IC_tstat,worst_12m_return,average_daily_commission_bps,average_daily_slippage_bps,average_daily_borrow_bps,notes
phase2_g3_06_cost_aware_long_short,G3_cost_aware_ranking,cost-aware long and short ranking together,volatility_scaled_overnight_return,overnight_next / (vol20 / sqrt(252)),cost-aware long and short ranking together,0.03,0.03,equal_weight,cost_aware_long_short,tiered_borrow_cost_only,4y_rolling,prior50_learned50,1000000000.0,full_2010_2024,2010-01-01,2024-12-31,-0.018052267772283637,0.02303335540867245,-0.7793591859821282,-0.3493861704617808,2.027045339494956,0.6768395843939838,2.028725842067916,0.10083909901518429,1.2334894035527473,0.6167447017763736,3773,0.9997350291467939,24.916534181240063,24.916534181240063,0.02816802648069744,9.46459597093671,-0.12153229437162505,0.6167447017763736,1.8502341053291207,0.09223069864643801,
phase2_g4_01_tiered_borrow_cost_only,G4_borrow_aware_short_leg,tiered borrow cost only,volatility_scaled_overnight_return,overnight_next / (vol20 / sqrt(252)),tiered borrow cost only,0.03,0.03,equal_weight,raw_alpha_score,tiered_borrow_cost_only,4y_rolling,prior50_learned50,50000000.0,design_2010_2018,2010-01-01,2018-12-31,0.050177453307840514,0.042348706312942005,1.1773706105750976,-0.13818749944266362,3.820709361354109,0.5946462902651306,1.7840711267333889,0.26462133378049213,1.9976877078479665,0.9988438539239832,2263,0.9995583038869258,22.835689045936395,22.835689045936395,0.03531071308907466,9.799260651609965,-0.13805341670659055,0.9988438539239831,2.9965315617719486,0.4431665923896315,Current champion short-leg treatment control.
phase2_g4_01_tiered_borrow_cost_only,G4_borrow_aware_short_leg,tiered borrow cost only,volatility_scaled_overnight_return,overnight_next / (vol20 / sqrt(252)),tiered borrow cost only,0.03,0.03,equal_weight,raw_alpha_score,tiered_borrow_cost_only,4y_rolling,prior50_learned50,50000000.0,validation_2019_2022,2019-01-01,2022-12-31,0.04971792029998623,0.06480254158692074,0.781242684724114,-0.1549894583077578,2.5786821002220863,0.38901230584936863,1.1670369175481072,0.2413901921004965,2.0,1.0,938,0.9305555555555556,27.805555555555557,27.805555555555557,0.01985138155316844,3.2922941851370706,-0.1501312803312499,1.0,2.9999999999999987,0.6198045750674881,Current champion short-leg treatment control.
phase2_g4_01_tiered_borrow_cost_only,G4_borrow_aware_short_leg,tiered borrow cost only,volatility_scaled_overnight_return,overnight_next / (vol20 / sqrt(252)),tiered borrow cost only,0.03,0.03,equal_weight,raw_alpha_score,tiered_borrow_cost_only,4y_rolling,prior50_learned50,50000000.0,internal_holdout_2023_2024,2023-01-01,2024-12-31,-0.0017755413099328488,0.05557729549010408,-0.004273655443048118,-0.08020123171294924,2.0491535776000442,0.45241779541146343,1.35729125740514,0.243718180226489,1.99601593625498,0.99800796812749,263,0.5239043824701195,28.5,28.5,0.01262338697088347,1.3372717809089483,-0.044617422339631396,0.9980079681274899,2.99402390438247,0.5376054686591386,Current champion short-leg treatment control.
phase2_g4_01_tiered_borrow_cost_only,G4_borrow_aware_short_leg,tiered borrow cost only,volatility_scaled_overnight_return,overnight_next / (vol20 / sqrt(252)),tiered borrow cost only,0.03,0.03,equal_weight,raw_alpha_score,tiered_borrow_cost_only,4y_rolling,prior50_learned50,50000000.0,full_2010_2024,2010-01-01,2024-12-31,0.04299204703485371,0.05106639721479896,0.8498947231965666,-0.15498945830775857,3.0711707251935665,0.49315528798577324,1.4795206075081244,0.24860010650310227,1.9980829280783774,0.9990414640391887,3464,0.9178590355060944,24.916534181240063,24.916534181240063,0.02816802648069744,9.46459597093671,-0.1501312803312499,0.9990414640391887,2.9971243921175645,0.5029067626139484,Current champion short-leg treatment control.
phase2_g4_01_tiered_borrow_cost_only,G4_borrow_aware_short_leg,tiered borrow cost only,volatility_scaled_overnight_return,overnight_next / (vol20 / sqrt(252)),tiered borrow cost only,0.03,0.03,equal_weight,raw_alpha_score,tiered_borrow_cost_only,4y_rolling,prior50_learned50,250000000.0,design_2010_2018,2010-01-01,2018-12-31,0.03186340069091531,0.03198968422896705,0.9965390998644587,-0.10186483004750502,2.973395563747692,0.450905674117946,1.3584632170528512,0.1674875727124362,1.1535468266427036,0.5767734133213518,2264,1.0,22.835689045936395,22.835689045936395,0.03531071308907466,9.799260651609965,-0.10090323942890167,0.5767734133213518,1.7303202399640552,0.2121965674565698,Current champion short-leg treatment control.
phase2_g4_01_tiered_borrow_cost_only,G4_borrow_aware_short_leg,tiered borrow cost only,volatility_scaled_overnight_return,overnight_next / (vol20 / sqrt(252)),tiered borrow cost only,0.03,0.03,equal_weight,raw_alpha_score,tiered_borrow_cost_only,4y_rolling,prior50_learned50,250000000.0,validation_2019_2022,2019-01-01,2022-12-31,0.07762083194661273,0.0697095782751094,1.1074255123155168,-0.09851396242016708,2.530771691043556,0.3092938226918309,0.9288800181138206,0.18517233792238752,1.7153655617051995,0.8576827808525997,1008,1.0,27.805555555555557,27.805555555555557,0.01985138155316844,3.2922941851370706,-0.0794616806591919,0.8576827808525997,2.573048342557798,0.5121404161806477,Current champion short-leg treatment control.
phase2_g4_01_tiered_borrow_cost_only,G4_borrow_aware_short_leg,tiered borrow cost only,volatility_scaled_overnight_return,overnight_next / (vol20 / sqrt(252)),tiered borrow cost only,0.03,0.03,equal_weight,raw_alpha_score,tiered_borrow_cost_only,4y_rolling,prior50_learned50,250000000.0,internal_holdout_2023_2024,2023-01-01,2024-12-31,-0.0016693300069957617,0.06062422878642998,0.0026688460701988093,-0.09506742595622997,1.827711150613633,0.40398142202780285,1.2114474823634047,0.2096134001522266,1.9424215608289097,0.9712107804144549,501,0.99800796812749,28.5,28.5,0.01262338697088347,1.3372717809089483,-0.0615192934467359,0.9712107804144552,2.9136323412433645,0.5043428597138186,Current champion short-leg treatment control.
phase2_g4_01_tiered_borrow_cost_only,G4_borrow_aware_short_leg,tiered borrow cost only,volatility_scaled_overnight_return,overnight_next / (vol20 / sqrt(252)),tiered borrow cost only,0.03,0.03,equal_weight,raw_alpha_score,tiered_borrow_cost_only,4y_rolling,prior50_learned50,250000000.0,full_2010_2024,2010-01-01,2024-12-31,0.039313875714648505,0.049002429630006346,0.8114787674891382,-0.10186483004750502,2.426777474051951,0.36062756861413847,1.0843779321292029,0.1702932058194715,1.4085358042538514,0.7042679021269257,3773,0.9997350291467939,24.916534181240063,24.916534181240063,0.02816802648069744,9.46459597093671,-0.10090323942890167,0.7042679021269257,2.1128037063807765,0.3311687026518558,Current champion short-leg treatment control.
phase2_g4_01_tiered_borrow_cost_only,G4_borrow_aware_short_leg,tiered borrow cost only,volatility_scaled_overnight_return,overnight_next / (vol20 / sqrt(252)),tiered borrow cost only,0.03,0.03,equal_weight,raw_alpha_score,tiered_borrow_cost_only,4y_rolling,prior50_learned50,1000000000.0,design_2010_2018,2010-01-01,2018-12-31,0.009124999670905964,0.009131709576324715,0.9993117278716018,-0.02711198069339671,2.796091423116103,0.40850159669579567,1.2331500984508843,0.15512800009782135,0.2996090871397039,0.14980454356985196,2264,1.0,22.835689045936395,22.835689045936395,0.03531071308907466,9.799260651609965,-0.026844492899381955,0.14980454356985196,0.44941363070955587,0.056100389733495494,Current champion short-leg treatment control.
phase2_g4_01_tiered_borrow_cost_only,G4_borrow_aware_short_leg,tiered borrow cost only,volatility_scaled_overnight_return,overnight_next / (vol20 / sqrt(252)),tiered borrow cost only,0.03,0.03,equal_weight,raw_alpha_score,tiered_borrow_cost_only,4y_rolling,prior50_learned50,1000000000.0,validation_2019_2022,2019-01-01,2022-12-31,0.035985454978900266,0.033152396714607096,1.0830393834683292,-0.06852278547788793,2.080764490179839,0.21712722716544475,0.6527103015224702,0.12788757802359507,0.5740307916724502,0.2870153958362251,1008,1.0,27.805555555555557,27.805555555555557,0.01985138155316844,3.2922941851370706,-0.057113148752964804,0.2870153958362251,0.8610461875086752,0.16909075704418877,Current champion short-leg treatment control.
phase2_g4_01_tiered_borrow_cost_only,G4_borrow_aware_short_leg,tiered borrow cost only,volatility_scaled_overnight_return,overnight_next / (vol20 / sqrt(252)),tiered borrow cost only,0.03,0.03,equal_weight,raw_alpha_score,tiered_borrow_cost_only,4y_rolling,prior50_learned50,1000000000.0,internal_holdout_2023_2024,2023-01-01,2024-12-31,-0.05980141094782099,0.05150698705150708,-1.1712453442584274,-0.1605971627856564,-0.16801980380341752,0.22764964904413965,0.6796920424000775,0.09588384901079272,0.9276822213850299,0.46384111069251494,501,0.99800796812749,28.5,28.5,0.01262338697088347,1.3372717809089483,-0.1426654749054851,0.46384111069251494,1.3915233320775444,0.19686663815735952,Current champion short-leg treatment control.
phase2_g4_01_tiered_borrow_cost_only,G4_borrow_aware_short_leg,tiered borrow cost only,volatility_scaled_overnight_return,overnight_next / (vol20 / sqrt(252)),tiered borrow cost only,0.03,0.03,equal_weight,raw_alpha_score,tiered_borrow_cost_only,4y_rolling,prior50_learned50,1000000000.0,full_2010_2024,2010-01-01,2024-12-31,0.00671183376869533,0.026437133039650982,0.26628490691030154,-0.16059716278565506,1.2391840117899335,0.21837774685612032,0.6544138638148932,0.10010749420861847,0.45644792963047287,0.22822396481523644,3773,0.9997350291467939,24.916534181240063,24.916534181240063,0.02816802648069744,9.46459597093671,-0.1426654749054851,0.2282239648152364,0.6846718944457092,0.10500313137577387,Current champion short-leg treatment control.
phase2_g4_02_exclude_tier_c_shorts,G4_borrow_aware_short_leg,exclude Tier C shorts,volatility_scaled_overnight_return,overnight_next / (vol20 / sqrt(252)),exclude Tier C shorts,0.03,0.03,equal_weight,raw_alpha_score,exclude_tier_c,4y_rolling,prior50_learned50,50000000.0,design_2010_2018,2010-01-01,2018-12-31,0.046562316857609254,0.042292154086172366,1.0973357693179173,-0.1415514144790646,3.5998135607680637,0.5953308404163002,1.7861060802259012,0.1210408708079449,1.998041495667238,0.999020747833619,2262,0.9991166077738516,22.835689045936395,22.835689045936395,0.03531071308907466,9.799260651609965,-0.14141785510849358,0.999020747833619,2.9970622435008565,0.20264892328165895,
phase2_g4_02_exclude_tier_c_shorts,G4_borrow_aware_short_leg,exclude Tier C shorts,volatility_scaled_overnight_return,overnight_next / (vol20 / sqrt(252)),exclude Tier C shorts,0.03,0.03,equal_weight,raw_alpha_score,exclude_tier_c,4y_rolling,prior50_learned50,50000000.0,validation_2019_2022,2019-01-01,2022-12-31,0.04143352404459488,0.06576512762888174,0.6502807867495634,-0.1783046549829972,2.290233525870342,0.383185128780291,1.1495553863408727,0.10721222399961505,2.0,1.0,899,0.8918650793650794,27.805555555555557,27.805555555555557,0.01985138155316844,3.2922941851370706,-0.16829292581332722,1.0,2.9999999999999987,0.2797774947027168,
phase2_g4_02_exclude_tier_c_shorts,G4_borrow_aware_short_leg,exclude Tier C shorts,volatility_scaled_overnight_return,overnight_next / (vol20 / sqrt(252)),exclude Tier C shorts,0.03,0.03,equal_weight,raw_alpha_score,exclude_tier_c,4y_rolling,prior50_learned50,50000000.0,internal_holdout_2023_2024,2023-01-01,2024-12-31,0.006914892353093727,0.05317508622420971,0.15610073703126137,-0.06361620991820671,2.1771517350105207,0.47290867408028237,1.4187704002744506,0.12937192362452649,1.9960159362549799,0.9980079681274899,248,0.4940239043824701,28.5,28.5,0.01262338697088347,1.3372717809089483,-0.03649287663021694,0.9980079681274899,2.99402390438247,0.2730317136089547,
phase2_g4_02_exclude_tier_c_shorts,G4_borrow_aware_short_leg,exclude Tier C shorts,volatility_scaled_overnight_return,overnight_next / (vol20 / sqrt(252)),exclude Tier C shorts,0.03,0.03,equal_weight,raw_alpha_score,exclude_tier_c,4y_rolling,prior50_learned50,50000000.0,full_2010_2024,2010-01-01,2024-12-31,0.03983460718469489,0.05102191956175206,0.7911650145974856,-0.17830465498299852,2.8802005468723038,0.4935020130622152,1.4805535489416197,0.11497997027098328,1.9982951632725565,0.9991475816362783,3409,0.9032856385797562,24.916534181240063,24.916534181240063,0.02816802648069744,9.46459597093671,-0.16829292581332722,0.9991475816362781,2.9974427449088332,0.23261123402271053,
phase2_g4_02_exclude_tier_c_shorts,G4_borrow_aware_short_leg,exclude Tier C shorts,volatility_scaled_overnight_return,overnight_next / (vol20 / sqrt(252)),exclude Tier C shorts,0.03,0.03,equal_weight,raw_alpha_score,exclude_tier_c,4y_rolling,prior50_learned50,250000000.0,design_2010_2018,2010-01-01,2018-12-31,0.028871106125818002,0.03312031109641774,0.8759387658342143,-0.10139807662778555,2.846880428679391,0.4686315850082443,1.41082258934039,0.09148748849654254,1.239387238086398,0.619693619043199,2264,1.0,22.835689045936395,22.835689045936395,0.03531071308907466,9.799260651609965,-0.10114912102067763,0.6196936190431991,1.859080857129597,0.12015324526984618,
phase2_g4_02_exclude_tier_c_shorts,G4_borrow_aware_short_leg,exclude Tier C shorts,volatility_scaled_overnight_return,overnight_next / (vol20 / sqrt(252)),exclude Tier C shorts,0.03,0.03,equal_weight,raw_alpha_score,exclude_tier_c,4y_rolling,prior50_learned50,250000000.0,validation_2019_2022,2019-01-01,2022-12-31,0.045356963869724654,0.07144887188593525,0.6567886260325927,-0.16091292161366955,1.9663275856745006,0.3070349537891559,0.9215524267918521,0.08095157906089989,1.742512799615151,0.8712563998075755,1008,1.0,27.805555555555557,27.805555555555557,0.01985138155316844,3.2922941851370706,-0.14553688345362936,0.8712563998075755,2.613769199422726,0.22943597696961765,
phase2_g4_02_exclude_tier_c_shorts,G4_borrow_aware_short_leg,exclude Tier C shorts,volatility_scaled_overnight_return,overnight_next / (vol20 / sqrt(252)),exclude Tier C shorts,0.03,0.03,equal_weight,raw_alpha_score,exclude_tier_c,4y_rolling,prior50_learned50,250000000.0,internal_holdout_2023_2024,2023-01-01,2024-12-31,0.01651597630028312,0.057767073088805736,0.31237824351231347,-0.061354127096413635,2.129224901663859,0.4263119466015808,1.2785883904479776,0.1119463211019871,1.953353335759993,0.9766766678799965,501,0.99800796812749,28.5,28.5,0.01262338697088347,1.3372717809089483,-0.04086652136087188,0.9766766678799966,2.9300300036399887,0.256623407831383,
phase2_g4_02_exclude_tier_c_shorts,G4_borrow_aware_short_leg,exclude Tier C shorts,volatility_scaled_overnight_return,overnight_next / (vol20 / sqrt(252)),exclude Tier C shorts,0.03,0.03,equal_weight,raw_alpha_score,exclude_tier_c,4y_rolling,prior50_learned50,250000000.0,full_2010_2024,2010-01-01,2024-12-31,0.03158963540226489,0.04963769388814623,0.6514754597647194,-0.16091292161366877,2.2256436196105307,0.371829003013209,1.1172826592599447,0.08505649757265743,1.4687358197114981,0.7343679098557491,3773,0.9997350291467939,24.916534181240063,24.916534181240063,0.02816802648069744,9.46459597093671,-0.14553688345362936,0.734367909855749,2.203103729567247,0.16749426677468485,
phase2_g4_02_exclude_tier_c_shorts,G4_borrow_aware_short_leg,exclude Tier C shorts,volatility_scaled_overnight_return,overnight_next / (vol20 / sqrt(252)),exclude Tier C shorts,0.03,0.03,equal_weight,raw_alpha_score,exclude_tier_c,4y_rolling,prior50_learned50,1000000000.0,design_2010_2018,2010-01-01,2018-12-31,0.008720760213086098,0.009459101733094718,0.9226866442430743,-0.026982355173098993,2.713910788251099,0.4252325536501598,1.282970118144978,0.0830214722128868,0.322703189267434,0.161351594633717,2264,1.0,22.835689045936395,22.835689045936395,0.03531071308907466,9.799260651609965,-0.02691490162185639,0.161351594633717,0.4840547839011509,0.031152488371943905,
phase2_g4_02_exclude_tier_c_shorts,G4_borrow_aware_short_leg,exclude Tier C shorts,volatility_scaled_overnight_return,overnight_next / (vol20 / sqrt(252)),exclude Tier C shorts,0.03,0.03,equal_weight,raw_alpha_score,exclude_tier_c,4y_rolling,prior50_learned50,1000000000.0,validation_2019_2022,2019-01-01,2022-12-31,0.009271610138061659,0.03592831123275878,0.2748725895131738,-0.11187324562070955,1.1564644750399813,0.2075223258205139,0.621863743584955,0.052205816121338566,0.5897615311435586,0.2948807655717793,1008,1.0,27.805555555555557,27.805555555555557,0.01985138155316844,3.2922941851370706,-0.08598094532288625,0.2948807655717793,0.8846422967153378,0.07427856410887287,
phase2_g4_02_exclude_tier_c_shorts,G4_borrow_aware_short_leg,exclude Tier C shorts,volatility_scaled_overnight_return,overnight_next / (vol20 / sqrt(252)),exclude Tier C shorts,0.03,0.03,equal_weight,raw_alpha_score,exclude_tier_c,4y_rolling,prior50_learned50,1000000000.0,internal_holdout_2023_2024,2023-01-01,2024-12-31,-0.03238875641144123,0.04714131619776402,-0.6748469283224069,-0.135330820622525,0.4371967569783239,0.2643663978941946,0.7909853027722541,0.056691984634282155,0.9858183787746664,0.4929091893873332,501,0.99800796812749,28.5,28.5,0.01262338697088347,1.3372717809089483,-0.12267833105610859,0.4929091893873332,1.4787275681619994,0.10624997211519817,
phase2_g4_02_exclude_tier_c_shorts,G4_borrow_aware_short_leg,exclude Tier C shorts,volatility_scaled_overnight_return,overnight_next / (vol20 / sqrt(252)),exclude Tier C shorts,0.03,0.03,equal_weight,raw_alpha_score,exclude_tier_c,4y_rolling,prior50_learned50,1000000000.0,full_2010_2024,2010-01-01,2024-12-31,0.0032997198267710193,0.026344707788451216,0.13823706822222329,-0.13533082062252377,1.1136820827754184,0.23144751891183346,0.6935733216561433,0.05042417398521834,0.4822364785477107,0.24111823927385534,3773,0.9997350291467939,24.916534181240063,24.916534181240063,0.02816802648069744,9.46459597093671,-0.12267833105610859,0.24111823927385534,0.723354717821566,0.05266017813928309,
phase2_g4_03_exclude_tier_b_c_shorts,G4_borrow_aware_short_leg,exclude Tier B and C shorts,volatility_scaled_overnight_return,overnight_next / (vol20 / sqrt(252)),exclude Tier B and C shorts,0.03,0.03,equal_weight,raw_alpha_score,exclude_tier_b_c,4y_rolling,prior50_learned50,50000000.0,design_2010_2018,2010-01-01,2018-12-31,0.04904942809470114,0.04198715836873094,1.1615475199366794,-0.136757166826331,3.6075014971378274,0.5995597913538595,1.7988042976292158,0.04758988821807275,1.998229752809044,0.999114876404522,2261,0.9986749116607774,22.835689045936395,22.835689045936395,0.03531071308907466,9.799260651609965,-0.13662286155587777,0.999114876404522,2.9973446292135653,0.07929483146067635,
phase2_g4_03_exclude_tier_b_c_shorts,G4_borrow_aware_short_leg,exclude Tier B and C shorts,volatility_scaled_overnight_return,overnight_next / (vol20 / sqrt(252)),exclude Tier B and C shorts,0.03,0.03,equal_weight,raw_alpha_score,exclude_tier_b_c,4y_rolling,prior50_learned50,50000000.0,validation_2019_2022,2019-01-01,2022-12-31,0.030399038657261013,0.06471745993539808,0.49512558472622564,-0.1864419498801918,2.083568643255044,0.3893848742697106,1.1681546228091308,0.030903561449976913,2.0,1.0,839,0.8323412698412699,27.805555555555557,27.805555555555557,0.01985138155316844,3.2922941851370706,-0.15883342093567254,1.0,2.9999999999999987,0.07936507936507935,
phase2_g4_03_exclude_tier_b_c_shorts,G4_borrow_aware_short_leg,exclude Tier B and C shorts,volatility_scaled_overnight_return,overnight_next / (vol20 / sqrt(252)),exclude Tier B and C shorts,0.03,0.03,equal_weight,raw_alpha_score,exclude_tier_b_c,4y_rolling,prior50_learned50,50000000.0,internal_holdout_2023_2024,2023-01-01,2024-12-31,-0.008474172017326809,0.04995783106754544,-0.14544117181836055,-0.1022354620785928,1.9081677926256644,0.5034040616041491,1.5102508919482003,0.03995401089167547,1.99601593625498,0.99800796812749,216,0.4302788844621514,28.5,28.5,0.01262338697088347,1.3372717809089483,-0.07475138530863512,0.9980079681274899,2.99402390438247,0.07920698159741982,
phase2_g4_03_exclude_tier_b_c_shorts,G4_borrow_aware_short_leg,exclude Tier B and C shorts,volatility_scaled_overnight_return,overnight_next / (vol20 / sqrt(252)),exclude Tier B and C shorts,0.03,0.03,equal_weight,raw_alpha_score,exclude_tier_b_c,4y_rolling,prior50_learned50,50000000.0,full_2010_2024,2010-01-01,2024-12-31,0.036232903662060334,0.050080225907172815,0.7357965189699142,-0.1864419498801917,2.786781030892077,0.5027572436837877,1.5083235647192408,0.03990370351913419,1.9984080976045775,0.9992040488022887,3316,0.8786433492315845,24.916534181240063,24.916534181240063,0.02816802648069744,9.46459597093671,-0.15883342093567254,0.9992040488022889,2.997612146406865,0.07930190863510227,
phase2_g4_03_exclude_tier_b_c_shorts,G4_borrow_aware_short_leg,exclude Tier B and C shorts,volatility_scaled_overnight_return,overnight_next / (vol20 / sqrt(252)),exclude Tier B and C shorts,0.03,0.03,equal_weight,raw_alpha_score,exclude_tier_b_c,4y_rolling,prior50_learned50,250000000.0,design_2010_2018,2010-01-01,2018-12-31,0.026098752356073396,0.03509275379750908,0.7517355453005135,-0.10721456661896145,2.809968948347927,0.5041417067989289,1.5140329585501193,0.04005873769836521,1.405303560309382,0.702651780154691,2264,1.0,22.835689045936395,22.835689045936395,0.03531071308907466,9.799260651609965,-0.10456388348853429,0.702651780154691,2.1079553404640725,0.05576601429799134,
phase2_g4_03_exclude_tier_b_c_shorts,G4_borrow_aware_short_leg,exclude Tier B and C shorts,volatility_scaled_overnight_return,overnight_next / (vol20 / sqrt(252)),exclude Tier B and C shorts,0.03,0.03,equal_weight,raw_alpha_score,exclude_tier_b_c,4y_rolling,prior50_learned50,250000000.0,validation_2019_2022,2019-01-01,2022-12-31,0.036835177651885154,0.06914518024424593,0.5578021144358087,-0.21846977390784916,1.949828660161579,0.3411548136631155,1.0237825978934436,0.027089134169211215,1.873204495437519,0.9366022477187596,1008,1.0,27.805555555555557,27.805555555555557,0.01985138155316844,3.2922941851370706,-0.19126510997228452,0.9366022477187598,2.8098067431562783,0.07433351172371107,
phase2_g4_03_exclude_tier_b_c_shorts,G4_borrow_aware_short_leg,exclude Tier B and C shorts,volatility_scaled_overnight_return,overnight_next / (vol20 / sqrt(252)),exclude Tier B and C shorts,0.03,0.03,equal_weight,raw_alpha_score,exclude_tier_b_c,4y_rolling,prior50_learned50,250000000.0,internal_holdout_2023_2024,2023-01-01,2024-12-31,-0.00396545384645719,0.0526831088371251,-0.04916181274405553,-0.10969056707526836,1.8827222394415557,0.4734716194423467,1.4208173192088922,0.03759511353437239,1.9806246430333305,0.9903123215166653,501,0.99800796812749,28.5,28.5,0.01262338697088347,1.3372717809089483,-0.0847528459152802,0.9903123215166654,2.9709369645499955,0.0785962159933861,
phase2_g4_03_exclude_tier_b_c_shorts,G4_borrow_aware_short_leg,exclude Tier B and C shorts,volatility_scaled_overnight_return,overnight_next / (vol20 / sqrt(252)),exclude Tier B and C shorts,0.03,0.03,equal_weight,raw_alpha_score,exclude_tier_b_c,4y_rolling,prior50_learned50,250000000.0,full_2010_2024,2010-01-01,2024-12-31,0.02489340488995473,0.048824513244084725,0.5280643011196704,-0.21846977390784872,2.2190444459460794,0.4142830367021979,1.2437852366984452,0.032911871425765904,1.6068020569009516,0.8034010284504758,3773,0.9997350291467939,24.916534181240063,24.916534181240063,0.02816802648069744,9.46459597093671,-0.19126510997228452,0.8034010284504759,2.410203085351427,0.06376198638495838,
phase2_g4_03_exclude_tier_b_c_shorts,G4_borrow_aware_short_leg,exclude Tier B and C shorts,volatility_scaled_overnight_return,overnight_next / (vol20 / sqrt(252)),exclude Tier B and C shorts,0.03,0.03,equal_weight,raw_alpha_score,exclude_tier_b_c,4y_rolling,prior50_learned50,1000000000.0,design_2010_2018,2010-01-01,2018-12-31,0.008787555640030309,0.010599052778631407,0.8307755649363138,-0.030065907329243746,2.6902211574103996,0.45435215616289115,1.3688078051649275,0.03628563114626715,0.3847321050070035,0.19236605250350175,2264,1.0,22.835689045936395,22.835689045936395,0.03531071308907466,9.799260651609965,-0.029339102547372597,0.19236605250350175,0.5770981575105051,0.015267147024087439,
phase2_g4_03_exclude_tier_b_c_shorts,G4_borrow_aware_short_leg,exclude Tier B and C shorts,volatility_scaled_overnight_return,overnight_next / (vol20 / sqrt(252)),exclude Tier B and C shorts,0.03,0.03,equal_weight,raw_alpha_score,exclude_tier_b_c,4y_rolling,prior50_learned50,1000000000.0,validation_2019_2022,2019-01-01,2022-12-31,0.032629165440409835,0.03905804368275785,0.8416064587229604,-0.1256381679355375,1.8620033817989403,0.2491344886366933,0.7513145988564649,0.01994783558282176,0.7816849647919087,0.39084248239595437,1008,1.0,27.805555555555557,27.805555555555557,0.01985138155316844,3.2922941851370706,-0.11919652989948659,0.3908424823959544,1.1725274471878633,0.031019244634599548,
phase2_g4_03_exclude_tier_b_c_shorts,G4_borrow_aware_short_leg,exclude Tier B and C shorts,volatility_scaled_overnight_return,overnight_next / (vol20 / sqrt(252)),exclude Tier B and C shorts,0.03,0.03,equal_weight,raw_alpha_score,exclude_tier_b_c,4y_rolling,prior50_learned50,1000000000.0,internal_holdout_2023_2024,2023-01-01,2024-12-31,-0.02233843341502595,0.05720551248373661,-0.3662965493072905,-0.1556674297874614,0.80607664547844,0.28753272337222535,0.8620549403711342,0.022785531042371077,1.303994935394359,0.6519974676971795,501,0.99800796812749,28.5,28.5,0.01262338697088347,1.3372717809089483,-0.14424323432807407,0.6519974676971796,1.955992403091538,0.05174583076961742,
phase2_g4_03_exclude_tier_b_c_shorts,G4_borrow_aware_short_leg,exclude Tier B and C shorts,volatility_scaled_overnight_return,overnight_next / (vol20 / sqrt(252)),exclude Tier B and C shorts,0.03,0.03,equal_weight,raw_alpha_score,exclude_tier_b_c,4y_rolling,prior50_learned50,1000000000.0,full_2010_2024,2010-01-01,2024-12-31,0.01087805205373904,0.030168412147656844,0.3737276161312734,-0.15566742978746162,1.415408156934124,0.2547161073260209,0.7666501232610615,0.020314310215768072,0.6130305744075432,0.3065152872037716,3773,0.9997350291467939,24.916534181240063,24.916534181240063,0.02816802648069744,9.46459597093671,-0.14424323432807407,0.3065152872037716,0.9195458616113147,0.024326610095537427,
phase2_g4_04_downweight_tier_b_c_50pct,G4_borrow_aware_short_leg,downweight Tier B/C shorts by 50%,volatility_scaled_overnight_return,overnight_next / (vol20 / sqrt(252)),downweight Tier B/C shorts by 50%,0.03,0.03,equal_weight,raw_alpha_score,downweight_tier_b_c_50pct,4y_rolling,prior50_learned50,50000000.0,design_2010_2018,2010-01-01,2018-12-31,0.04894087925638413,0.04235910308805265,1.149271980396083,-0.13766092949748865,3.720790168417099,0.5863700801593814,1.7595863878269749,0.2255617200346598,1.97118215045302,0.98559107522651,2264,1.0,22.835689045936395,22.835689045936395,0.03531071308907466,9.799260651609965,-0.13752676483647375,0.98559107522651,2.9567732256795294,0.3777580428863627,
phase2_g4_04_downweight_tier_b_c_50pct,G4_borrow_aware_short_leg,downweight Tier B/C shorts by 50%,volatility_scaled_overnight_return,overnight_next / (vol20 / sqrt(252)),downweight Tier B/C shorts by 50%,0.03,0.03,equal_weight,raw_alpha_score,downweight_tier_b_c_50pct,4y_rolling,prior50_learned50,50000000.0,validation_2019_2022,2019-01-01,2022-12-31,0.051281103267877715,0.06621099465243874,0.7884970231810211,-0.15488125665993857,2.5355182539011496,0.3806118513147414,1.1418420222982728,0.22456735710711428,1.9994800852775012,0.9997400426387506,1008,1.0,27.805555555555557,27.805555555555557,0.01985138155316844,3.2922941851370706,-0.15203728927788795,0.9997400426387506,2.999220127916251,0.5892327127657954,
